a,theta,rho,n_knee_pred,pre_slope_obs,pre_slope_pred,pre_abs_error,post_slope_obs,post_slope_pred,post_abs_error
1.5,1.0,1e-08,10000.0,1.3332107013382226,1.3333333333333333,0.0001226319951106447,0.6684849950360889,0.6666666666666666,0.0018183283694223062
1.5,0.75,1e-06,99999.9999999999,1.0652453606997379,1.0666666666666667,0.0014213059669287986,0.6709747393442167,0.6666666666666666,0.004308072677550068
1.5,0.5,0.001,31622.776601683792,0.8817338157657233,0.8888888888888888,0.007155073123165545,0.6762747406493205,0.6666666666666666,0.009608073982653842
